name,path,interpreter,sha256,main_bundle_exec,main_bundle_path,main_bundle_name,main_bundle_identifier,main_bundle_version,main_bundle_short_version_str,bundle_path,bundle_name,bundle_identifier,bundle_version,bundle_short_version_str,homebrew_package_name,homebrew_package_path,homebrew_package_description,homebrew_package_github,homebrew_package_homepage,homebrew_package_latest_stable_version,homebrew_keg_version,cert_sha256,cert_common_name,cert_organization,cert_organizational_unit,cert_valid_from,cert_valid_until
sshpk-conv,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/node_modules/request/node_modules/http-signature/node_modules/sshpk/bin,/usr/bin/env node,a82da19cf4508bafee224eb978c5781d9a9457299233bf7bc5726ef30ad81eba,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
sshpk-verify,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/node_modules/request/node_modules/http-signature/node_modules/sshpk/bin,/usr/bin/env node,01016a321e350402d6fadf63cdfa9e33428f2637f93f8c1cbf75ddca66c64927,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
sshpk-sign,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/node_modules/request/node_modules/http-signature/node_modules/sshpk/bin,/usr/bin/env node,312daac89de6236eb325ce241e0b77bcdcd3409cc74252427352e6128681ba39,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
dashdash.bash_completion.in,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/node_modules/request/node_modules/http-signature/node_modules/sshpk/node_modules/dashdash/etc,/bin/bash,7c382566183edf9529062f94319209f6a259af2737497b334a90dd47f32c3669,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
bench.sh,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/node_modules/request/node_modules/node-uuid/benchmark,/bin/bash,51ea41e52729c5a176abd9b62a9d8334600996d42203655875960356a91f5f2b,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
bench.gnu,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/node_modules/request/node_modules/node-uuid/benchmark,/opt/local/bin/gnuplot -persist,9551f7a9fd946726546a0ad481d5ce21561e0f6dbe4d084fb170d275f98663c7,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
uuid,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/node_modules/request/node_modules/node-uuid/bin,/usr/bin/env node,0a2da601bb8bdc38c7e145ffd6a141a4e2c57f8023c6594418f253e00cd68e67,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
which,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/node_modules/which/bin,/usr/bin/env node,055f0ac4eed1a1591d033d59462972968bf3483b4cc07e163589569c0fb999f0,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
update-authors.sh,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/scripts,/bin/sh,47433fa05c329bee7183d4360546a2f5c79cf187aa6198f5aec7f8da6ba6067a,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
dep-update,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/scripts,/bin/bash,130570c563d9329dbeb1c8527e166c60f342e4d7729ec149abd0174b60ce78b4,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
index-build.js,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/scripts,/usr/bin/env node,3d41dd9eb8c50815c263dddc62d38ad7fffd822318bd91d028904990c7f25d67,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
dev-dep-update,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/scripts,/bin/bash,75ac3e3be4801f6815f40039e7795cea7421ea24634b4ad12b5371a57dde49ce,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
doc-build.sh,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/scripts,/usr/bin/env bash,adc1d035054eca1b30080a2fd57439100788493041f269ce90b46d869c75a524,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
relocate.sh,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/scripts,/bin/bash,fb0cfd4d79535938f4a4c81acdb41d122c772a2637241fcc44213fd6c4ef6f64,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
maketest,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/scripts,/usr/bin/env node,e7d8665065d87fee7ed09072f0ff322a5901b23bbd66dac4972af2ed04ab3dd3,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
install.sh,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/scripts,/bin/sh,7052324159e2e6cdc83bd8ede9874281618fa1b2094aca875bf494a91ef6e2c0,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
gen-changelog,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/scripts,/bin/sh,6bb1a0d770e93ffe4286db8ed6c5cac332bf3d846981c51c2ecfccd5bcbcd902,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
release.sh,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/scripts,/bin/bash,349a73e5dafe5200446400bc31d97e4989d0ce4c24ede056e70c1ed15c59aaf6,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
clean-old.sh,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/scripts,/bin/bash,cccefdfff900acc9873a16805c244725b08d0bf85e15c7dacc3886ba8d5c7b4c,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
completion.sh,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm/lib/utils,/bin/bash,5f9de0b53c11ea5f0176196d9cae7fcb4b7e6289c4eec510089c9c300bad64ab,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
cli.js,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/npm,,3631caa8ab71f73bd27c30993c25d956069da232c4ec2af1afe06f75dda7946f,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
which,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/which/bin,/usr/bin/env node,055f0ac4eed1a1591d033d59462972968bf3483b4cc07e163589569c0fb999f0,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
dashdash.bash_completion.in,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/dashdash/etc,/bin/bash,66e49d6f5a89f8369edcfbf65ab92f1f89d9ebd25ba7a1f58fb3463b4144eb31,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
travis-gh-pages,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/ajv/scripts,/usr/bin/env bash,bdcbabfdc743768fd77b28c7bec516013a2c4085802d19962412816bbd0c4358,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
info,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/ajv/scripts,/usr/bin/env node,ac6b35ca053000ddd18d728d182ca6d28fe557396ec2150f5cc7206f2564c182,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
prepare-tests,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/ajv/scripts,/usr/bin/env sh,bde6a19dc51bde700ac0f14f18d4e931f51ec721f18ecacc0a561ba8b74760c2,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
xdg-open,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/open/vendor,/bin/sh,183a7aa3a0f9a87aa9dca472dd40b40e709ed8af3a93f925195b7598f5cc92e0,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
cmd.js,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/mkdirp/bin,/usr/bin/env node,24b028bccb1773f02cf0d0fb3dca5468f1b5d22a06cbc5cbf351e1eb3accefb1,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
nopt.js,/Applications/Atom.app/Contents/Resources/app/apm/node_modules/nopt/bin,/usr/bin/env node,419fd0c250623dcf67bb4993817881331c17096960907ee34adc85af9e74da31,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
postinstall.sh,/Applications/Atom.app/Contents/Resources/app/apm/script,/bin/bash,e7eb721bddd0b1ad014d14e9089ae1a94866bbe4cdcc49f4cd0f0a8c9ff33a46,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
check-version.js,/Applications/Atom.app/Contents/Resources/app/apm/script,/usr/bin/env node,4e2a3a32c6cb53869c02312582a025e3f3bb9dd2265af733c6db9be73d62d303,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
atom.sh,/Applications/Atom.app/Contents/Resources/app,/bin/bash,0752f08cf65ba80675d425fe0d88aef22162ad432f271b69359d3e3ed5d94f37,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
gpg-wrapper.sh,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/github/bin,/bin/sh,255cbc85a066bdfe0e5c496177904927c7296db834b4fc41d7a340f4a7a20a9c,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-askpass-atom.sh,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/github/bin,/bin/sh,5acf44d5c4c99b9efa61ecd240658baadfe05b8237b886cd3e71dfa727d083f6,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-credential-atom.sh,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/github/bin,/bin/sh,f2cefe43ad6c6926531f16ee5bfb4b72b7db1444894385da815c2a2fe00619f0,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
linux-ssh-wrapper.sh,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/github/bin,/bin/sh,c18ee368ea63a8b62577203e12e3f91804b3b0db80188f0aa34075af0e8e84da,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
ctags-darwin,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/symbols-view/vendor,,0acd6c69b1ea008b555f4efeb3054d560d082e5d82d6cc0a7134f26352ddf5f8,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/bin,,cd2eaa95ba0898b37d1ef60f2174b3f47cd6779f7db52d0d6209bd279a88b5d3,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-lfs,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,878060ae8d7cb32032d13738a7b4e8f328ec70e3ace077689f2bbbd2168d8abb,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-http-push,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,d82c40b209aaa44cce6be6925e25b7b918f8d3d85dc468ddb41ac6673001715d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-stash,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,44c1060123d02e17ce049a69e9528825e004244856ad20b8cc0271a2a325db62,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-send-email,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,8ac4e311ad34170915b56dfe797125f74d79bbf29d73f76c19f545b77873bb7d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-merge-resolve,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,c10ebe981e23461cc8ee48cc60632093638fc1dfce448b0519ff952d9c9d1655,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-imap-send,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,c79398a4db7d221ae9a3a632cd2b831307419fe363acace0417e2ddcf40aff35,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-difftool--helper,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,8d334b9327b79ad05c6ec592a2eabad9eb6d8bf8c67de0d49b73a11cb1f2241d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-instaweb,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,8ac4e311ad34170915b56dfe797125f74d79bbf29d73f76c19f545b77873bb7d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-sh-i18n--envsubst,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,52749ea89bdcecfb5bc148253538968092d3002f942a7fa10870504bf5f93c2d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-add--interactive,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,8ac4e311ad34170915b56dfe797125f74d79bbf29d73f76c19f545b77873bb7d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-archimport,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,8ac4e311ad34170915b56dfe797125f74d79bbf29d73f76c19f545b77873bb7d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-p4,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/usr/bin/python,ebda7011776c8ebebcfea80a511b45f84c2f5c499646cd827000cee934ae2bab,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-mergetool,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,196480f2ba6d18eaadc6671c4b0990cd7b1e676ab92bee6570b51bb46f0e7182,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-credential-store,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,605d5051f0c05ea874764a280c3c1a8619bf2bd5a6123e81f28b05d5dab5d921,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-bisect,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,bb3291a694fbb95dae383011bb3323fbddac61b3546964080849c86935649bc9,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-request-pull,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,60ede9b2db649f77d2adc17ef956c812c6aa7c14cbeaeb914786ddd5143eca40,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-submodule,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,c423f4eabe6546a89731f510e852aedca916bcb9e1a1772b24b6e4075187aef5,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-cvsimport,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,8ac4e311ad34170915b56dfe797125f74d79bbf29d73f76c19f545b77873bb7d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-quiltimport,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,fb117575e5f30651d67721fe940716fb1fa25d14eeaac05969ea606d18cf0cc5,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-credential-cache,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,428548d292e31b80bcdb0dc544fdee52feb97193f2ce079ab21288704938d6ac,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-daemon,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,de3baf54b48f8c47ec5fe143e7907661be717d91f3a5b87193934db201df7ed9,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-remote-testsvn,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,3a904ca9ab8ec49262179f10b1d794192d446ef2a3714b8ed58e4bd5bacc9d29,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-credential-cache--daemon,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,e2fb5aaa11b365204acc24f2813f29cab205cf2e910f7019fe1c00096fe6b5ca,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-merge-one-file,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,25363732f317cff36fa0df01f2c194a848b8583ec8060f1975b5faf679c6df46,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-remote-http,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,c5b5e5715f65bfc04688eb2afcf6958e7c40d75a996d4d5b6c89f1c2c1920d9c,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-fast-import,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,2af8d769b11d1b2ac507468cc4d6b4d9635f6b9f692c08cbf2a679383207970f,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-svn,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,8ac4e311ad34170915b56dfe797125f74d79bbf29d73f76c19f545b77873bb7d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-web--browse,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,5c0d1d91dadfba3fe353add1f07be76016a7c6a3b2260ff9dfec5491fcd9e5e6,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-cvsserver,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,8ac4e311ad34170915b56dfe797125f74d79bbf29d73f76c19f545b77873bb7d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-shell,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,3551d7f69aefc649e023cfc8f83dfbd0777c821889ffe4359f73fd81d8f2f22d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-cvsexportcommit,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,8ac4e311ad34170915b56dfe797125f74d79bbf29d73f76c19f545b77873bb7d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-http-fetch,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,46134df83375031be3ec3f0b9dbce8aa67ad85647e9ba5e376f9a25a0f5a4098,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-filter-branch,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,7c808a802ac54691fc466896b6fcf0fbf4cc4c697c0b54602f9c429da0785af3,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-show-index,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,dde96057ed77bb233934ea085ac249bd6ab4fe71279ebf9bd1c1e46207da3d7d,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-upload-pack,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,ebab8352743fd0b93cf132d0377b7a6fcab68f38c3178ce070cd078faba125ae,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-merge-octopus,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,c5d08a8c4e5afc8b48d965c309d3b98930592da304cf04ac265c8b24ea3d6891,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-http-backend,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,547825757213caa22471c0bed6ac1102c199041c7cc6693489d2184acf127a07,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git-rebase,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,/bin/sh,c00cf86980103ff52343c3a0145a0f7a09c03a282196f8260b29b260d7faade4,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
git,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/libexec/git-core,,cd2eaa95ba0898b37d1ef60f2174b3f47cd6779f7db52d0d6209bd279a88b5d3,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
commit-msg.sample,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/share/git-core/templates/hooks,/bin/sh,1f74d5e9292979b573ebd59741d46cb93ff391acdd083d340b94370753d92437,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
pre-rebase.sample,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/share/git-core/templates/hooks,/bin/sh,4febce867790052338076f4e66cc47efb14879d18097d1d61c8261859eaaa7b3,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
pre-commit.sample,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/share/git-core/templates/hooks,/bin/sh,12c723235131f1c5576c652ac2a0a007f261a93c0ddc445b1dcee6cd98e30788,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
applypatch-msg.sample,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/share/git-core/templates/hooks,/bin/sh,0223497a0b8b033aa58a3a521b8629869386cf7ab0e2f101963d328aa62193f7,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
pre-receive.sample,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/share/git-core/templates/hooks,/bin/sh,a4c3d2b9c7bb3fd8d1441c31bd4ee71a595d66b44fcf49ddb310252320169989,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
prepare-commit-msg.sample,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/share/git-core/templates/hooks,/bin/sh,e9ddcaa4189fddd25ed97fc8c789eca7b6ca16390b2392ae3276f0c8e1aa4619,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
post-update.sample,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/share/git-core/templates/hooks,/bin/sh,81765af2daef323061dcbc5e61fc16481cb74b3bac9ad8a174b186523586f6c5,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
pre-applypatch.sample,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/share/git-core/templates/hooks,/bin/sh,e15c5b469ea3e0a695bea6f2c82bcf8e62821074939ddd85b77e0007ff165475,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
pre-push.sample,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/share/git-core/templates/hooks,/bin/sh,4b1119e1e13a212571976f4aee77847cdbd40978546d6273a557e238981a40d1,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
update.sample,/Applications/Atom.app/Contents/Resources/app.asar.unpacked/node_modules/dugite/git/share/git-core/templates/hooks,/bin/sh,751c037320024ec2ee2757f3ffae0b10ad2c946367684e7059d4dc97eac7e431,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
crashpad_handler,/Applications/Atom.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Resources,,9759477195f0e907b185a662bffb0c4191dae2fd8e85a46a0d0db7128359ad14,0,/Applications/Atom.app,Atom,com.github.atom,1.23.3,1.23.3,,,,,,,,,,,,,,,,,,
